source,Rating,ReviewText,PUBLISH_TS,organisation
google,2 stars,"The Ibis hotel Canal Saint Martin seems to be located in the African migrant quarter of Paris. If you’re looking for a true flavour of Paris, this isn’t it as there aren’t many french people in this neighbourhood. It’s right on the canal and there are lots of homeless people and people with metal health issues sitting right outside the front door of the hotel and sleeping rough on the canal towpath. There’s even people sleeping on old mattresses on the same street of the hotel. There is lots of rubbish strewn on the canal towpath, tents, mattress and graffiti. Thankfully there is a lock and bell on the hotel door to allow guests to get in and out of the hotel, which stops the homeless people getting in. It was ok but we never felt 100% safe walking back from the metro station - even in day light. A soup kitchen is situated about 50metres from the hotel on certain days and a lot of people gather there. There is also an African run supermarket near by which was handy. The rooms in the hotel Canal Saint Martin are ok but are very small (ever so slightly bigger than the size of the double bed) and very basic. There is no kettle, no cups, no safe and no fridge in the rooms. The hair dryer isn’t great. WiFi is not great either as it kept dropping out. Towels are not changed daily. The hotel is NOT really well situated for the main tourist attractions of Paris. It’s at least a ten/fifteen minute walk over the canal to the metro and then it’s a good 45mins on a train to get to the main touristy parts of Paris . Some of the other suburbs near it are very edgy. Central Paris is now very third world like. It’s a free for all. People from all parts of Africa, Asia and the Middle East are selling stuff from a blanket on the pavements. Some of these people can be quite intimidating and belligerent. The police aren’t very visible in these areas so this activity goes unchecked. It’s a shame as Paris used to be lovely - very romantic. Not anymore. Be prepared to be hassled a lot, sometimes with aggression. Be very very wary when around the main tourist attractions as there are some real shady characters there and lots of people looking to scam you. Paris is now a very expensive city to eat out in. In late 2019 a coffee will cost you €6.30. Overall, The hotel is a bit pricey for what you get and where it is located in the city. Spend a little bit more for a better location.",2020-01-18 15:03:56.797190,ibis saint martin
google,5 stars,,2020-01-18 15:03:56.797241,ibis saint martin
google,3 stars,"The mysterious lumps in the bed were beyond my comprehension and the lift was seriously in danger of developing its own personality. On occasion, when I was waiting to be buzzed into the hotel, I barely contained my extreme irritation at having to wait a few seconds for entry. Otherwise nice in every respect.",2020-08-20 15:03:56.797277,ibis saint martin
google,4 stars,,2020-01-18 15:03:56.797314,ibis saint martin
google,4 stars,Ok for a 2 day short biz stay ..was small room but quiet and clean. Breakfast was basic but Ok,2020-01-18 15:03:56.797458,ibis saint martin
google,5 stars,"New clean comfortable and functional, helpful and professional reception staff, located in a well served quiet area near the metro.",2019-01-18 15:03:56.797494,ibis saint martin
google,5 stars,"friendly and polite staff, very modern and clean room. Congratulations",2020-01-18 15:03:56.797530,ibis saint martin
google,5 stars,,2019-01-18 15:03:56.797566,ibis saint martin
google,,"This experience was not particularly enjoyable. It started when I got there, and they gave me a bedroom outside the building. There were stairs to get there, and it was difficult because I had heavy luggage. When I politely requested to …",2020-01-18 15:03:56.797599,ibis saint martin
google,3 stars,The failure of the wifi since yesterday cuts me off from the world,2020-01-18 15:03:56.797635,ibis saint martin
google,5 stars,Cool,2020-01-18 15:03:56.797670,ibis saint martin
google,5 stars,Very good welcome and impeccable services,2020-01-18 15:03:56.797704,ibis saint martin
google,4 stars,,2020-01-18 15:03:56.797738,ibis saint martin
google,5 stars,,2020-01-18 15:03:56.797772,ibis saint martin
google,,Keurige maar kleine kamer. Receptie weinig informatief. Bij de boeking had ik geselecteerd op de aanwezigheid van parkeren maar ter plekke bleek dit niet zo te zijn. Receptionist wist geen publieke parking in de buurt. Visited in November 2019,2020-01-18 15:03:56.797805,ibis saint martin
google,5 stars,,2019-01-18 15:03:56.797840,ibis saint martin
google,5 stars,Was here on a business trip. Very nice and clean rooms. Breakfast plentiful. Staff extremely friendly and helpful also with finding transport during a strike of public transport in Paris. Was allowed to check-in earlier and to leave after check-out time. Special thanks to Mussa and Brigida : chapeau!,2020-02-22 15:03:56.797875,ibis saint martin
google,,Ben genelde IBIS'i tercih ederim. Bu otelden de memnun kaldım. Visited in July 2018,2019-01-18 15:03:56.797910,ibis saint martin
google,5 stars,"Very clean, quiet on the short side. Friendly welcome",2020-08-20 15:03:56.797959,ibis saint martin
google,5 stars,Very close to train station,2020-01-18 15:03:56.797995,ibis saint martin
google,5 stars,,2020-01-18 15:03:56.798028,ibis saint martin
google,5 stars,,2020-11-18 15:03:56.798062,ibis saint martin
google,4 stars,,2020-09-19 15:03:56.798096,ibis saint martin
google,4 stars,Correct benefits,2020-01-18 15:03:56.798130,ibis saint martin
google,4 stars,"Stayed here for 3 nights. A great, well located small hotel to stay for a city break. Staff are helpful and the rooms were modern and clean. Rooms didn't have a kettle or safe, but can't complain as the rates were very reasonable!",2019-01-18 15:03:56.798165,ibis saint martin
google,,Habitacion muy pequeña para tres personas però limpia No nos pudieron atender todo lo bien q hubiésemos querido al no hablar nadie en español Visited in February 2020,2020-03-23 15:03:56.798200,ibis saint martin
google,5 stars,,2020-01-18 15:03:56.798278,ibis saint martin
google,,"Gute Lage, ruhige Zimmer zum Hof, sehr freundliches Personal, für Privat- und Geschäftsreise gut geeignet Visited in February 2020",2020-02-22 15:03:56.798315,ibis saint martin
google,,"Hôtel situé près du canal Saint Martin à 2 pas de l'hôpital Saint-Louis. Rénové dernièrement, il rentre dans les standards des IBIS ""rouges"". De par sa construction, il ne peut offrir que des petits espaces : chambres de 14 m², salle de … Visited in November 2020",2020-12-18 15:03:56.798349,ibis saint martin
google,5 stars,"Very clean, quiet hotel the receptionists are polite and friendly",2020-02-22 15:03:56.798494,ibis saint martin
google,5 stars,"A really nice hotel, the staff let us check in early which was very much appreciated. It had everything we needed and the breakfast was pretty decent. Very well located, central enough whilst being quiet.",2020-01-18 15:03:56.798532,ibis saint martin
google,5 stars,,2020-01-18 15:03:56.798567,ibis saint martin
google,4 stars,Very well,2020-01-18 15:03:56.798601,ibis saint martin
google,4 stars,,2020-01-18 15:03:56.798635,ibis saint martin
google,4 stars,,2019-01-18 10:49:21.563044,ibis chateau-landon
google,5 stars,,2020-01-18 10:49:21.563132,ibis chateau-landon
google,2 stars,Very cramped rooms. Which disappointed me a lot for a supposedly 3 star hotel. Non-professional staff.,2020-09-19 10:49:21.563165,ibis chateau-landon
google,5 stars,,2020-03-23 10:49:21.563190,ibis chateau-landon
google,5 stars,"Hotel ibis Paris Gare is a wonderful hotel in the heart of Paris. I stayed there, with my wife, for 4 nights. It was our base while we explored paris. I enjoyed every moment here. Clean rooms, comfortable bed and friendly and attentive staff meant a great stay here. Thank you Hotel Ibis Paris Gare.",2020-01-18 10:49:21.563211,ibis chateau-landon
google,4 stars,Business hotel..With easy access to metro station,2018-01-18 10:49:21.563233,ibis chateau-landon
google,4 stars,,2019-01-18 10:49:21.563255,ibis chateau-landon
google,5 stars,,2019-01-18 10:49:21.563274,ibis chateau-landon
google,5 stars,,2020-01-18 10:49:21.563296,ibis chateau-landon
google,4 stars,Good location. Friendly staff,2020-01-18 10:49:21.563315,ibis chateau-landon
google,2 stars,,2013-01-19 10:49:21.563335,ibis chateau-landon
google,5 stars,,2020-01-18 10:49:21.563354,ibis chateau-landon
google,4 stars,"The hotel offers good price-quality proposals. The staff is attentive. As a negative I can only say that the area near the station is not very friendly, although we have not had any problems",2018-01-18 10:49:21.563374,ibis chateau-landon
google,2 stars,,2018-01-18 10:49:21.563393,ibis chateau-landon
google,4 stars,Good,2019-01-18 10:49:21.563413,ibis chateau-landon
google,5 stars,Super accessible train station!,2017-01-18 10:49:21.563433,ibis chateau-landon
google,5 stars,,2020-01-18 10:49:21.563452,ibis chateau-landon
google,4 stars,Near the North Station and Louis Blanc station,2019-01-18 10:49:21.563472,ibis chateau-landon
google,4 stars,"For us the unbeatable location, very good service and the girls who attended us spoke Spanish. The large rooms to be an Ibis, the service spacious and clean. There was a huge TV right in front of the bed. The small closet and the horrible views.",2019-01-18 10:49:21.563493,ibis chateau-landon
google,5 stars,"Good hotel from IBIS, affordable price and nice rooms and very close to the Station",2017-01-18 10:49:21.563574,ibis chateau-landon
google,3 stars,,2018-01-18 10:49:21.563595,ibis chateau-landon
google,3 stars,,2020-01-18 10:49:21.563613,ibis chateau-landon
google,4 stars,It is ok really very clean staff discreet but efficient. A nice surprise.,2020-01-18 10:49:21.563631,ibis chateau-landon
google,4 stars,Very attentive staff Well located.,2020-01-18 10:49:21.563651,ibis chateau-landon
google,4 stars,,2019-01-18 10:49:21.563668,ibis chateau-landon
google,3 stars,,2018-01-18 10:49:21.563687,ibis chateau-landon
google,3 stars,"Hotel very well located, close to two train and subway stations and close to several restaurants. The accommodations are very small and simple.",2016-01-19 10:49:21.563705,ibis chateau-landon
google,3 stars,,2020-01-18 10:49:21.563723,ibis chateau-landon
google,,"Pretty close to Chateau Landon Metro station. We spent 2nights there but the housekeeping didn’t clean our room. We had to ask front desk for toilet paper. Also instruction is going on outside of this hotel (Oct,2019) overall it’s an ok hotel. I like that there are a lot of local restaurant nearby.",2020-01-18 10:49:21.563740,ibis chateau-landon
google,3 stars,,2020-01-18 10:49:21.563767,ibis chateau-landon
google,5 stars,,2020-01-18 10:49:21.563801,ibis chateau-landon
google,4 stars,New hotel it seems to me or renovated Very welcoming staff Nice bar where drinks are served with great kindness by the night audit Close to the Gare de l'Est,2018-01-18 10:49:21.563823,ibis chateau-landon
google,3 stars,The hotel is not that close to Gare du Nord. Staff at reception were great. Room is clean but not spacious. Food selection at breakfast was poor.,2019-01-18 10:49:21.563845,ibis chateau-landon
google,4 stars,Good!,2020-01-18 10:49:21.563864,ibis chateau-landon
google,4 stars,"Great location, next to nice and not expensive restaurants and supermarkets. All the staff speaked english, wich helped us a lot as well. Rooms really small, so if you have a lot of luggage that you need to open in the room you're going to have some trouble. The room is really clean and the best part of it was the shower, that was amazing. There are a lot of immigrants on the neighbourhood wich scarried me a bit, but considering the price of this hotel comparing to others, I would definetly stay there again.",2017-01-18 10:49:21.563883,ibis chateau-landon
google,4 stars,,2020-01-18 10:49:21.563917,ibis chateau-landon
google,4 stars,,2019-01-18 10:49:21.563937,ibis chateau-landon
google,5 stars,,2020-01-18 10:49:21.563964,ibis chateau-landon
google,5 stars,"Professional stay. I stayed 5 nights at this establishment and honestly, we recognize the Accor group! Excellent service and quality, well insulated, top Sweat bedding. In addition, 2 minutes from Gare de l'Est and 5 minutes from Gare du Nord .. really very convenient! Unbeatable value for money .. I would come back on my next stays.",2020-10-19 10:49:21.563985,ibis chateau-landon
